# Class blue_S1 green_S1 red_S1 nir_S1 swir_1_S1 swir_2_S1 red_edge_1_S1 red_edge_2_S1 red_edge_3_S1 bcdev_S1 edev_S1 sdev_S1 NDVI_S1 LAI_S1 MNDWI_S1 rain_S1 blue_S2 green_S2 red_S2 nir_S2 swir_1_S2 swir_2_S2 red_edge_1_S2 red_edge_2_S2 red_edge_3_S2 bcdev_S2 edev_S2 sdev_S2 NDVI_S2 LAI_S2 MNDWI_S2 rain_S2 slope
0.000000 0.051350 0.075750 0.080350 0.175150 0.232000 0.157300 0.111000 0.153500 0.174600 2.239078 2.109527 5.855909 0.371016 0.555999 -0.507719 857.965576 0.049200 0.067350 0.076350 0.161700 0.239700 0.168800 0.101000 0.137950 0.155600 3.730298 3.660167 6.672231 0.358420 0.499292 -0.561328 279.440552 0.000000
0.000000 0.036900 0.070100 0.049400 0.350200 0.188900 0.096700 0.117900 0.290000 0.348700 2.432511 1.893665 5.515291 0.752753 1.868156 -0.458687 850.165405 0.047600 0.072600 0.065100 0.259200 0.186200 0.103200 0.105100 0.191000 0.219900 3.276966 3.144846 6.063715 0.598520 1.240009 -0.438949 275.061279 0.000000
0.000000 0.037800 0.066650 0.066000 0.220800 0.197850 0.117450 0.108550 0.185550 0.213400 2.821998 2.668642 5.601986 0.543504 0.938516 -0.488844 863.243408 0.055200 0.079300 0.102950 0.189150 0.259050 0.175950 0.130800 0.160050 0.177800 2.976196 2.782862 5.868161 0.295074 0.441779 -0.521471 282.359497 0.000000
0.000000 0.031000 0.050300 0.054200 0.181700 0.192700 0.106500 0.085900 0.150600 0.178800 2.411823 2.513934 4.338044 0.551979 0.786926 -0.586008 854.011047 0.044400 0.055100 0.068300 0.109300 0.188500 0.150400 0.080400 0.096000 0.107700 2.483156 2.777772 6.526189 0.230856 0.194659 -0.547805 277.240570 2.124591
0.000000 0.036250 0.077750 0.051250 0.376350 0.164850 0.083600 0.134200 0.312700 0.359500 2.349614 1.840008 5.359031 0.760277 1.964460 -0.358995 845.817139 0.052250 0.076750 0.073900 0.227650 0.188700 0.114050 0.121700 0.198100 0.224150 2.387280 2.291727 6.176445 0.509857 0.969135 -0.421711 272.619049 0.000000
0.000000 0.032150 0.064400 0.051850 0.351600 0.185150 0.094850 0.113550 0.284250 0.344050 2.236921 1.749727 5.641569 0.742983 1.792664 -0.483871 851.039062 0.040100 0.055800 0.054550 0.153200 0.137700 0.077450 0.085600 0.131450 0.149150 2.608396 2.814462 5.349079 0.477272 0.640571 -0.423564 275.552216 0.000000
0.000000 0.033900 0.057200 0.043600 0.200900 0.099100 0.050500 0.096600 0.177350 0.200750 2.481508 2.496089 5.820721 0.641927 1.059019 -0.268692 842.240479 0.044250 0.071100 0.055850 0.237500 0.179100 0.099350 0.111150 0.202500 0.229050 2.830129 2.726460 6.055813 0.618678 1.204843 -0.433689 270.644745 0.000000
0.000000 0.023200 0.036200 0.033400 0.103500 0.105100 0.065000 0.056600 0.088700 0.100900 2.406441 2.836918 4.594275 0.508876 0.437682 -0.487615 840.291870 0.056400 0.072600 0.091300 0.181200 0.316600 0.204300 0.117100 0.143500 0.164700 2.701618 2.465735 5.939486 0.329596 0.504623 -0.626927 269.621185 0.000000
1.000000 0.039800 0.065800 0.059000 0.168000 0.091000 0.053800 0.104700 0.150500 0.170900 1.630508 2.053751 4.297993 0.473038 0.675395 -0.160714 889.336426 0.102900 0.135500 0.180000 0.278100 0.443200 0.335100 0.214600 0.240900 0.265300 2.724067 2.212604 6.936954 0.216464 0.455828 -0.531709 264.037048 3.726780
1.000000 0.035800 0.065800 0.045700 0.231100 0.121300 0.066500 0.102300 0.189500 0.220000 1.744181 1.618552 4.937443 0.669798 1.240344 -0.296633 889.649109 0.093600 0.128900 0.167600 0.276300 0.373200 0.278600 0.195800 0.233700 0.256600 3.125350 2.649291 7.397850 0.241114 0.492568 -0.483884 262.988312 3.435921
0.000000 0.048350 0.075450 0.081550 0.238650 0.257650 0.167450 0.129750 0.203000 0.236250 2.011012 1.696707 4.454463 0.487573 0.909724 -0.545979 935.466003 0.072100 0.094500 0.119650 0.196050 0.322950 0.276500 0.145950 0.168900 0.188450 2.634805 2.482995 7.418391 0.234426 0.377970 -0.545411 299.778687 2.429563
0.000000 0.057800 0.096000 0.136050 0.177850 0.171300 0.111350 0.163450 0.180200 0.189450 2.252854 2.155187 5.259357 0.134132 0.123641 -0.275461 865.351257 0.050150 0.085000 0.125100 0.166900 0.156450 0.098500 0.148450 0.164800 0.173950 2.584544 2.608976 5.625239 0.138462 0.116913 -0.299032 245.951385 1.178511
0.000000 0.055900 0.093400 0.129200 0.168800 0.162700 0.100200 0.153700 0.168600 0.178200 2.441003 2.458406 5.575628 0.136648 0.120561 -0.274487 871.569336 0.053000 0.088200 0.125500 0.166000 0.156700 0.093500 0.148500 0.163800 0.172500 2.573084 2.593338 5.987693 0.136348 0.117407 -0.275676 249.852371 1.317616
1.000000 0.027350 0.058600 0.035500 0.242200 0.138500 0.067850 0.100050 0.209550 0.236800 2.526514 2.270666 6.580685 0.746499 1.379868 -0.411824 937.386169 0.033450 0.047350 0.038400 0.097200 0.064550 0.039050 0.057200 0.079500 0.092800 1.840012 2.569403 4.543861 0.433964 0.379180 -0.164021 301.103394 3.584302
0.000000 0.052400 0.082500 0.119600 0.154900 0.159300 0.102700 0.141200 0.157300 0.167100 2.324926 2.515888 6.237018 0.130015 0.100127 -0.321912 936.950989 0.050500 0.080200 0.118900 0.157200 0.160600 0.098300 0.141500 0.157700 0.165700 2.598124 2.575674 6.213860 0.138057 0.111604 -0.333610 244.002472 3.004626
0.000000 0.070600 0.084500 0.093100 0.116400 0.215700 0.190000 0.107500 0.110500 0.119600 2.255351 2.314017 5.807344 0.115751 0.077256 -0.439114 895.042664 0.091300 0.110900 0.124600 0.150100 0.245600 0.208400 0.137900 0.142300 0.151800 2.241192 2.009123 5.117527 0.092419 0.072265 -0.381368 246.379745 4.124790
0.000000 0.053100 0.086600 0.124100 0.142850 0.177200 0.120450 0.140800 0.143800 0.150550 2.696685 2.875933 6.095381 0.071840 -0.001461 -0.349611 900.143433 0.068050 0.105650 0.151550 0.169450 0.189600 0.120350 0.167950 0.171000 0.178900 2.626340 2.589041 5.426452 0.054394 -0.017538 -0.284918 246.970490 7.274569
0.000000 0.048450 0.072350 0.072300 0.238600 0.251900 0.163450 0.118500 0.202200 0.237850 3.322791 3.015698 6.889821 0.521296 1.024031 -0.549802 863.672119 0.067450 0.087050 0.103400 0.207250 0.309650 0.235100 0.135050 0.175800 0.198300 2.700774 2.469222 6.774708 0.322583 0.569820 -0.551793 243.453888 3.004626
0.000000 0.042950 0.073550 0.108900 0.132100 0.183750 0.117100 0.127750 0.131250 0.138400 2.694805 2.737752 5.318562 0.098301 0.027480 -0.432626 904.395996 0.060750 0.096050 0.143950 0.163150 0.191800 0.121800 0.163250 0.164350 0.171800 2.469042 2.248799 4.615335 0.064900 -0.003619 -0.330767 247.930389 2.500000
1.000000 0.026000 0.044900 0.037500 0.083700 0.070400 0.036300 0.060700 0.089300 0.100200 2.759560 3.504680 6.046334 0.371007 0.249610 -0.212748 936.707397 0.032400 0.050200 0.045000 0.079700 0.058900 0.034400 0.065400 0.075700 0.085800 1.766796 2.651655 4.156743 0.284144 0.178142 -0.072946 300.434143 6.718548
0.000000 0.054500 0.086200 0.126300 0.163500 0.172100 0.110100 0.148800 0.165400 0.173700 2.536933 2.610261 6.367469 0.133668 0.118701 -0.334106 933.361633 0.052000 0.082500 0.123100 0.163400 0.168400 0.102200 0.146900 0.163000 0.171500 2.658770 2.649188 5.526933 0.138075 0.118256 -0.339059 241.524963 0.833333
0.000000 0.047000 0.078900 0.107400 0.150100 0.158900 0.099000 0.132400 0.147600 0.157800 2.279601 2.163009 4.743923 0.166478 0.152309 -0.342651 878.101501 0.057900 0.091500 0.125600 0.170700 0.156500 0.096600 0.150600 0.167500 0.177700 2.370602 2.228735 4.209060 0.147400 0.148092 -0.258703 252.584488 2.357023
0.000000 0.054200 0.090600 0.131800 0.180400 0.210300 0.153200 0.158900 0.176500 0.186600 2.326748 2.298506 5.213888 0.158311 0.164313 -0.398923 956.816528 0.063200 0.098300 0.148200 0.195800 0.244100 0.189200 0.172300 0.186900 0.197100 2.357014 2.045073 5.709342 0.135422 0.139263 -0.424565 247.042191 1.178511
0.000000 0.052900 0.083500 0.120600 0.155000 0.163200 0.104100 0.143300 0.157900 0.166200 2.407475 2.470236 6.586121 0.121951 0.086190 -0.323064 944.185120 0.055100 0.085800 0.126900 0.163100 0.165300 0.103000 0.149700 0.164700 0.172900 2.569109 2.630462 5.705518 0.124828 0.098661 -0.315517 243.111069 2.124591
0.000000 0.049300 0.081550 0.116200 0.169350 0.173800 0.110500 0.145000 0.167800 0.179200 2.665411 2.685963 6.480534 0.186924 0.203310 -0.361529 963.393066 0.053650 0.084600 0.126550 0.183000 0.198550 0.136450 0.152800 0.176800 0.189050 2.345743 2.290566 5.303481 0.178255 0.207998 -0.402558 245.098816 3.333333
0.000000 0.046250 0.077750 0.112900 0.151500 0.187500 0.123800 0.138150 0.148550 0.157150 2.692664 2.753527 5.246760 0.146537 0.117727 -0.413648 963.913086 0.057600 0.091150 0.139550 0.172150 0.216200 0.153950 0.161600 0.170700 0.178850 2.412913 2.277423 4.961447 0.104685 0.069567 -0.409347 246.658722 3.333333
0.000000 0.041900 0.072500 0.106000 0.152200 0.158100 0.096800 0.129400 0.150500 0.160200 2.438780 2.603983 5.768303 0.178808 0.164387 -0.369509 954.121643 0.050100 0.079400 0.113600 0.162000 0.161100 0.094900 0.138400 0.159600 0.168800 2.721835 2.823814 6.155321 0.175617 0.180397 -0.339717 246.857971 2.124591
0.000000 0.050250 0.087500 0.105900 0.229600 0.204100 0.140250 0.151000 0.210050 0.233150 2.650733 2.416054 5.379884 0.361982 0.618451 -0.400956 972.130493 0.078700 0.118000 0.151550 0.249600 0.281500 0.218150 0.187100 0.224550 0.243000 3.336128 2.886328 6.991385 0.247417 0.459915 -0.411898 242.971115 3.004626
0.000000 0.061750 0.100150 0.135800 0.213400 0.216200 0.140550 0.177000 0.210000 0.224050 2.253891 2.081083 5.240697 0.225875 0.338952 -0.369653 971.105286 0.065100 0.102500 0.148750 0.215450 0.250500 0.182850 0.181700 0.207450 0.221200 2.227600 1.966856 6.590693 0.184057 0.257086 -0.421911 242.871246 1.666667
0.000000 0.048600 0.079950 0.108300 0.171250 0.158050 0.098750 0.137550 0.166350 0.178550 2.769201 2.816255 5.598594 0.228099 0.278719 -0.329700 985.758728 0.051500 0.080850 0.112800 0.170650 0.159250 0.096900 0.138050 0.166300 0.177500 2.289303 2.414552 6.126528 0.205270 0.243338 -0.327766 236.950836 3.726780
0.000000 0.047200 0.077600 0.111300 0.147200 0.147100 0.090000 0.135200 0.147900 0.157600 2.486577 2.656846 6.043610 0.135283 0.101799 -0.306524 980.457825 0.052900 0.082400 0.119700 0.156000 0.147000 0.089900 0.138800 0.153400 0.161200 2.649580 2.768104 6.250316 0.134243 0.109601 -0.285161 235.874695 3.173239
0.000000 0.055600 0.089300 0.133200 0.160800 0.161400 0.098500 0.152300 0.162800 0.171200 2.625674 2.524317 5.836018 0.094801 0.043850 -0.288163 982.983154 0.057700 0.088600 0.130900 0.161500 0.153500 0.092200 0.150800 0.161600 0.167700 2.566731 2.599193 5.865691 0.101240 0.057480 -0.265696 237.236511 2.124591
0.000000 0.049300 0.083550 0.119700 0.169750 0.184100 0.124400 0.147000 0.169550 0.181200 2.566821 2.572840 5.186445 0.172998 0.180214 -0.375674 965.619507 0.056950 0.089850 0.126800 0.183650 0.203800 0.141900 0.154900 0.179450 0.191100 2.254803 2.290750 5.481828 0.183142 0.220900 -0.387992 243.377609 3.378770
0.000000 0.062200 0.102500 0.155000 0.177050 0.193850 0.124150 0.176950 0.184000 0.193100 2.262209 2.062899 5.988355 0.066415 0.003678 -0.308262 964.815552 0.058050 0.089500 0.136050 0.158100 0.172650 0.109050 0.153400 0.160300 0.167850 2.117788 2.234797 5.452021 0.074955 0.011619 -0.317185 242.773102 5.034603
0.000000 0.055300 0.087300 0.120150 0.167050 0.162250 0.103900 0.145150 0.166650 0.175650 2.364298 2.214696 5.697424 0.160350 0.163601 -0.301626 995.764282 0.050950 0.081050 0.114800 0.160850 0.157700 0.099750 0.137850 0.158850 0.167700 2.414218 2.518300 5.886003 0.167182 0.166451 -0.321562 229.862701 2.124591
0.000000 0.060250 0.092500 0.142350 0.154200 0.184300 0.125400 0.158900 0.159050 0.165000 2.303169 2.104027 5.274307 0.039770 -0.049508 -0.331300 993.573853 0.060150 0.091750 0.141700 0.157950 0.190400 0.131950 0.157700 0.158550 0.164200 2.336164 2.263652 4.801761 0.054551 -0.023167 -0.350115 229.886230 2.946278
0.000000 0.060650 0.094950 0.144200 0.159100 0.183850 0.119600 0.162350 0.164850 0.171450 2.430599 2.216783 5.559313 0.048688 -0.032793 -0.319476 991.754639 0.062000 0.093350 0.143650 0.162800 0.200000 0.138300 0.161350 0.163600 0.169350 2.396500 2.326803 5.169119 0.060887 -0.008220 -0.361228 232.741516 2.830063
0.000000 0.044800 0.074200 0.097900 0.163400 0.153500 0.098000 0.125800 0.158600 0.170900 2.555636 2.693829 6.062974 0.247010 0.292362 -0.346104 994.066528 0.051400 0.081000 0.106500 0.169200 0.158900 0.105000 0.132200 0.161800 0.171900 2.566856 2.692456 5.775835 0.227766 0.276623 -0.323627 232.800186 1.317616
0.000000 0.040500 0.067900 0.061200 0.220000 0.144200 0.084200 0.111300 0.199500 0.231700 2.464803 2.319683 5.199277 0.569473 1.025034 -0.364513 1051.822144 0.092100 0.127000 0.156000 0.294600 0.368500 0.265000 0.200500 0.260000 0.290500 2.326108 1.747073 4.875046 0.308728 0.711590 -0.491845 218.787613 3.173239
0.000000 0.140200 0.211700 0.295000 0.358600 0.453600 0.418200 0.315800 0.340700 0.361500 2.518993 1.675877 6.085893 0.085023 0.122288 -0.360805 1049.923584 0.146100 0.217200 0.309300 0.391200 0.530900 0.490400 0.316900 0.352700 0.375800 3.356899 2.495081 7.808445 0.111253 0.201833 -0.435891 218.318451 8.838835
0.000000 0.051650 0.088150 0.104900 0.200500 0.192050 0.108200 0.148550 0.186950 0.204800 2.748885 2.664604 5.761631 0.313253 0.478531 -0.374179 1046.173462 0.060250 0.098250 0.119450 0.206150 0.187800 0.106800 0.158300 0.194200 0.209600 2.815714 2.774391 5.504745 0.266051 0.414792 -0.323304 217.694275 1.767767
0.000000 0.050950 0.080500 0.122900 0.151100 0.176650 0.118250 0.143150 0.152000 0.158500 2.388933 2.413517 5.629788 0.097731 0.042379 -0.369916 1025.480713 0.051550 0.079900 0.122350 0.148700 0.169500 0.106400 0.140050 0.147600 0.153800 2.642189 2.727394 5.506380 0.099964 0.045812 -0.359820 221.673401 2.429563
0.000000 0.049500 0.080800 0.122200 0.151500 0.169000 0.101600 0.142400 0.150600 0.159100 2.306070 2.415003 5.436355 0.118206 0.076631 -0.357420 1028.424927 0.051700 0.081600 0.120500 0.155500 0.168600 0.098700 0.141200 0.152800 0.160100 2.440311 2.485348 5.647110 0.125861 0.093113 -0.347200 221.065384 5.034603
0.000000 0.019600 0.035650 0.022500 0.265550 0.141250 0.062850 0.064200 0.206900 0.262800 3.000268 2.832003 6.745620 0.845060 1.636728 -0.591267 1030.422119 0.037050 0.054500 0.047750 0.235900 0.182200 0.096250 0.091050 0.186150 0.223700 2.953079 2.895017 5.406752 0.676252 1.289269 -0.541270 221.273636 1.005922
0.000000 0.077600 0.126650 0.186850 0.223750 0.247800 0.166650 0.216400 0.219050 0.228700 2.649794 2.061730 6.045635 0.086790 0.066384 -0.326099 1058.284912 0.095350 0.142600 0.199750 0.235650 0.250250 0.169250 0.225900 0.228450 0.237450 2.450033 2.120664 6.154656 0.084076 0.072948 -0.278627 210.784775 0.000000
0.000000 0.047200 0.077900 0.131000 0.152800 0.175400 0.112200 0.148500 0.157700 0.164100 2.283889 2.224790 5.521219 0.074532 0.002707 -0.389105 1091.549438 0.051100 0.080300 0.132200 0.158700 0.169500 0.102300 0.150400 0.160600 0.167200 2.672403 2.668533 6.432653 0.079067 0.013146 -0.359262 221.541534 3.584302
0.000000 0.053550 0.086400 0.149500 0.167450 0.202400 0.131400 0.170800 0.173750 0.180400 2.134878 2.019207 5.141657 0.058625 -0.016240 -0.401617 1088.223877 0.055200 0.084400 0.142750 0.157400 0.193000 0.121500 0.161100 0.161750 0.167850 2.562615 2.528054 5.297801 0.048232 -0.035819 -0.389446 217.437714 0.953436
0.000000 0.043500 0.073700 0.136150 0.152750 0.185950 0.110750 0.154850 0.157600 0.163600 2.192123 2.172647 5.382482 0.055391 -0.029511 -0.432416 1084.132935 0.051050 0.080250 0.139600 0.157300 0.184400 0.104150 0.156800 0.160350 0.166450 2.754039 2.758594 6.055474 0.056643 -0.024370 -0.392099 221.697784 1.317616
0.000000 0.043200 0.073900 0.132750 0.151750 0.222700 0.162450 0.152750 0.154900 0.161200 2.403957 2.223993 5.100170 0.068176 -0.010618 -0.501422 1089.333984 0.063300 0.094150 0.155650 0.172300 0.219900 0.149300 0.175200 0.175700 0.181400 2.515272 2.364425 5.501091 0.049619 -0.027146 -0.397817 216.723495 6.373775
0.000000 0.048050 0.081050 0.104800 0.169400 0.168900 0.097000 0.150050 0.170600 0.182050 2.132191 2.011512 3.717952 0.235608 0.288931 -0.351469 1085.708496 0.056200 0.090150 0.134350 0.172500 0.216600 0.131200 0.160750 0.170400 0.177950 1.949373 2.010077 4.995326 0.136022 0.126944 -0.404015 224.525543 3.004626
0.000000 0.048950 0.082550 0.145200 0.166550 0.202050 0.131750 0.165750 0.170300 0.177450 2.158682 2.161806 5.245603 0.066922 -0.003224 -0.417239 1089.839233 0.051900 0.083150 0.141250 0.162250 0.185150 0.112650 0.158950 0.164800 0.171150 2.454460 2.451547 5.151968 0.073114 0.008160 -0.388167 221.002930 2.357023
0.000000 0.042500 0.074800 0.110600 0.171500 0.190800 0.117700 0.143100 0.165000 0.179300 2.304708 2.286019 5.760490 0.219565 0.251135 -0.437569 1087.664185 0.050800 0.084100 0.129700 0.197800 0.233700 0.163700 0.156700 0.182700 0.196500 3.158368 2.843683 6.881983 0.213290 0.281544 -0.476175 229.570648 1.863390
0.000000 0.037400 0.066200 0.118800 0.145000 0.204200 0.133900 0.144100 0.148500 0.154500 1.925875 1.660577 4.194877 0.100517 0.033429 -0.511393 1068.188965 0.053000 0.086300 0.156100 0.183100 0.271700 0.202600 0.179800 0.183100 0.190300 2.459402 2.102751 5.202581 0.080384 0.025187 -0.515496 238.428467 1.178511
0.000000 0.044700 0.074900 0.126400 0.156600 0.211400 0.126700 0.153100 0.157600 0.164800 2.137990 1.852995 4.091986 0.106323 0.054537 -0.473282 1069.803589 0.056000 0.085900 0.146500 0.175800 0.235400 0.158000 0.170100 0.172700 0.180700 2.471326 2.204434 5.224012 0.079836 0.023669 -0.465885 228.306152 2.946278
1.000000 0.029000 0.058500 0.045100 0.018500 0.017700 0.015100 0.059100 0.022200 0.023600 1.742369 3.151175 4.153178 -0.415335 -0.340769 0.526738 1075.597656 0.070000 0.111200 0.174100 0.198900 0.290300 0.234200 0.197900 0.197300 0.205000 3.185435 2.804703 7.031380 0.065356 0.011422 -0.441718 233.651993 0.000000
0.000000 0.045600 0.086500 0.127500 0.139500 0.071000 0.036500 0.150100 0.143700 0.151100 2.297059 2.382388 4.232379 0.036081 -0.062188 0.103199 1046.538086 0.048800 0.086000 0.129300 0.140300 0.078000 0.044900 0.147400 0.141300 0.148700 2.393980 2.449751 3.931161 0.037505 -0.058804 0.053518 234.206970 0.000000
0.000000 0.078000 0.129000 0.186000 0.219200 0.343500 0.281800 0.214900 0.214200 0.226100 2.489216 2.063372 6.195410 0.079790 0.048923 -0.451050 1046.681641 0.090800 0.140400 0.199700 0.233500 0.361100 0.301300 0.224100 0.225400 0.236100 2.957052 2.438919 5.438164 0.079901 0.060414 -0.443591 235.247147 0.000000
0.000000 0.219850 0.286450 0.332950 0.439950 0.574800 0.522300 0.379450 0.401700 0.432100 3.987112 2.852599 8.116236 0.137718 0.431663 -0.336936 1045.279907 0.228000 0.289950 0.344050 0.445850 0.595600 0.550100 0.384300 0.403750 0.429150 3.771089 2.702185 8.150972 0.126967 0.391769 -0.341274 235.361084 2.124591
0.000000 0.059500 0.096500 0.120850 0.170500 0.222300 0.142650 0.152600 0.164850 0.176250 2.102185 2.016866 4.520079 0.172459 0.198899 -0.400391 1046.325806 0.078850 0.126400 0.183850 0.209500 0.278150 0.197100 0.205700 0.207000 0.214600 2.438522 1.961507 5.061873 0.066203 0.019469 -0.378057 233.928619 2.635231
1.000000 0.041500 0.082000 0.082500 0.247000 0.190600 0.119100 0.145300 0.217700 0.245900 2.133552 1.918333 3.976654 0.499696 0.923434 -0.394679 1047.027100 0.100600 0.129600 0.168800 0.256600 0.390900 0.305000 0.203100 0.222200 0.242100 3.480861 2.976846 7.585200 0.211951 0.424473 -0.502100 234.733902 3.004626
1.000000 0.046200 0.080100 0.089200 0.239400 0.214000 0.138500 0.149200 0.213500 0.238700 2.138144 1.791258 3.835739 0.434051 0.761635 -0.436156 1046.881470 0.091100 0.116900 0.147800 0.228600 0.366800 0.287100 0.184200 0.203200 0.224000 3.550332 3.065048 7.028827 0.213656 0.386407 -0.511798 234.916565 2.946278
0.000000 0.021800 0.041400 0.049950 0.172450 0.171150 0.103250 0.087450 0.137650 0.160050 2.804322 2.746468 4.624073 0.542915 0.708908 -0.614297 1048.182495 0.043500 0.056450 0.079600 0.142600 0.320500 0.220200 0.097700 0.111250 0.129700 2.684703 2.462992 6.128971 0.282632 0.322881 -0.699907 233.176956 1.767767
0.000000 0.073500 0.118400 0.140900 0.196800 0.184300 0.114300 0.176600 0.191100 0.202000 2.460394 2.234405 4.707104 0.154959 0.201849 -0.218029 1046.434814 0.096100 0.145800 0.169000 0.231600 0.215800 0.138500 0.203500 0.219800 0.234300 2.719148 2.290754 5.099730 0.147858 0.235212 -0.183161 235.588318 3.435921
0.000000 0.048000 0.078500 0.077000 0.205000 0.186400 0.126000 0.125700 0.185800 0.206600 2.220626 2.089602 4.266273 0.438483 0.734727 -0.411902 1046.142090 0.077000 0.096200 0.119500 0.180300 0.292800 0.240600 0.143200 0.159300 0.173900 3.274195 3.059097 6.452341 0.198777 0.292768 -0.507470 236.045013 3.004626
0.000000 0.049250 0.086850 0.138300 0.152750 0.154400 0.081600 0.157150 0.156350 0.163200 2.257429 2.292973 4.559637 0.044662 -0.044500 -0.275187 1048.073975 0.059600 0.098800 0.153050 0.175200 0.157950 0.085400 0.172850 0.175450 0.182000 2.702519 2.667276 5.284437 0.060425 -0.009175 -0.227275 233.206848 17.330528
0.000000 0.059000 0.109150 0.139600 0.235700 0.221750 0.141800 0.187250 0.220300 0.238750 2.796712 2.464424 5.605990 0.250386 0.395909 -0.347722 1050.539307 0.064500 0.113200 0.143850 0.240150 0.208450 0.128500 0.186000 0.218950 0.237750 2.847478 2.424445 5.297575 0.242074 0.398920 -0.296116 231.044174 1.178511
0.000000 0.059300 0.099500 0.117300 0.215700 0.229600 0.163800 0.159500 0.196300 0.214400 2.517000 2.286083 5.515281 0.299511 0.500087 -0.392437 1045.875610 0.066400 0.104700 0.122200 0.204900 0.184700 0.112100 0.159300 0.187900 0.204700 2.606383 2.303595 4.996568 0.249440 0.399582 -0.277759 237.325836 3.435921
0.000000 0.071850 0.117500 0.136100 0.223700 0.261050 0.191700 0.179000 0.206700 0.223750 2.703393 2.303674 5.543890 0.242271 0.407620 -0.384635 1045.535767 0.073900 0.115700 0.137700 0.220600 0.228700 0.154900 0.176500 0.201200 0.219200 2.531375 2.151674 5.283785 0.221966 0.365616 -0.325265 236.771286 2.500000
0.000000 0.215500 0.245400 0.265400 0.392600 0.475200 0.405400 0.309300 0.355400 0.386600 3.553929 2.648209 7.976878 0.190706 0.691148 -0.316890 1047.067139 0.222400 0.250000 0.279300 0.382600 0.493800 0.438600 0.312300 0.344200 0.370400 3.669720 2.721961 7.781705 0.157466 0.554898 -0.329383 235.560272 1.317616
0.000000 0.053950 0.093050 0.131350 0.158450 0.211050 0.143600 0.153250 0.155700 0.163850 2.119873 2.148605 4.896611 0.089610 0.033402 -0.391598 1037.686523 0.063600 0.102700 0.143700 0.174050 0.213700 0.145900 0.166800 0.171100 0.179950 2.422755 2.253630 4.963018 0.077751 0.021879 -0.335875 251.593842 0.000000
0.000000 0.159350 0.193350 0.205400 0.354800 0.407500 0.345800 0.260800 0.322100 0.356250 3.338550 2.575228 7.224071 0.255304 0.810383 -0.344606 1037.879761 0.169400 0.196050 0.220350 0.333050 0.438900 0.381800 0.270150 0.301350 0.326550 3.459908 2.827744 7.243498 0.194445 0.574010 -0.361478 251.074127 3.333333
0.000000 0.142250 0.173100 0.198950 0.318000 0.431200 0.362250 0.246750 0.279750 0.304400 3.086741 2.397648 6.952459 0.224160 0.607068 -0.424456 1048.088623 0.180900 0.210750 0.244150 0.330500 0.501750 0.448650 0.277800 0.296700 0.320200 3.607475 2.767312 7.698366 0.146981 0.407424 -0.416441 233.403656 1.178511
0.000000 0.039600 0.075650 0.109500 0.169750 0.183600 0.107350 0.139700 0.165100 0.177150 2.562314 2.524018 5.648223 0.213486 0.232447 -0.417225 1040.261841 0.046750 0.081700 0.114250 0.176550 0.176900 0.099400 0.143850 0.169150 0.179700 2.580792 2.484285 5.160385 0.212062 0.250490 -0.370292 267.371094 1.666667
0.000000 0.043500 0.078600 0.105600 0.158000 0.159900 0.091700 0.132800 0.154500 0.165600 2.337725 2.570076 6.478596 0.196386 0.197851 -0.338940 1039.884644 0.047500 0.082600 0.112400 0.161900 0.155600 0.087000 0.137700 0.156600 0.166700 2.582419 2.682730 5.862797 0.179413 0.183044 -0.302867 269.006348 2.429563
0.000000 0.054400 0.092300 0.124500 0.171450 0.180250 0.109650 0.148800 0.168450 0.179850 2.303416 2.308306 5.944374 0.158406 0.164098 -0.323929 1039.955566 0.054050 0.093250 0.130350 0.176750 0.180150 0.102450 0.157200 0.171700 0.182250 2.418244 2.361101 4.952141 0.147652 0.143887 -0.309242 268.398560 1.317616
0.000000 0.079000 0.110550 0.117500 0.171000 0.187600 0.121850 0.145250 0.162750 0.173600 2.371948 2.282371 5.070594 0.187270 0.257869 -0.251149 1043.000977 0.116000 0.153800 0.172200 0.239600 0.307500 0.248000 0.197850 0.213750 0.229600 2.318347 1.886478 6.035034 0.156807 0.297053 -0.326080 258.170563 1.863390
0.000000 0.037700 0.070950 0.090650 0.168900 0.187350 0.107300 0.127000 0.161150 0.174200 2.464366 2.502817 5.633965 0.301794 0.382770 -0.451099 1040.862549 0.043200 0.075600 0.105550 0.170850 0.185050 0.107850 0.133900 0.161000 0.173750 2.770416 2.807987 5.532705 0.240285 0.288802 -0.419529 268.316956 2.946278
0.000000 0.044700 0.077800 0.098900 0.164900 0.150300 0.091400 0.127700 0.158600 0.172900 2.282292 2.465875 5.835226 0.255343 0.314044 -0.325823 1039.137573 0.047600 0.082800 0.109100 0.178000 0.162900 0.097300 0.140500 0.167800 0.181700 2.656548 2.619635 5.198675 0.240515 0.306075 -0.325449 266.803436 0.833333
0.000000 0.161900 0.197900 0.217800 0.350000 0.432900 0.364200 0.270000 0.317000 0.337900 3.637146 2.860368 7.453480 0.224023 0.689455 -0.373985 1042.661011 0.166900 0.201000 0.225700 0.337100 0.448700 0.388200 0.270900 0.300100 0.321800 3.796024 3.041231 7.913462 0.191682 0.526331 -0.382082 258.602173 1.317616
