"T","X","Y","datasets","days"
"2019--P1Y", +0204, +0109,    2,    2
"2019--P1Y", +0204, +0110,    2,    2
"2019--P1Y", +0204, +0111,    2,    2
"2019--P1Y", +0204, +0112,    2,    2
"2019--P1Y", +0204, +0113,    2,    2
"2019--P1Y", +0204, +0114,    2,    2
"2019--P1Y", +0204, +0115,    2,    2
"2019--P1Y", +0204, +0116,    2,    2
"2019--P1Y", +0204, +0117,    2,    2
"2019--P1Y", +0204, +0118,    2,    2
"2019--P1Y", +0204, +0119,    2,    2
"2019--P1Y", +0205, +0032,    2,    2
"2019--P1Y", +0205, +0033,    2,    2
"2019--P1Y", +0205, +0034,    2,    2
"2019--P1Y", +0205, +0035,    2,    2
"2019--P1Y", +0205, +0036,    2,    2
"2019--P1Y", +0205, +0037,    2,    2
"2019--P1Y", +0205, +0038,    2,    2
"2019--P1Y", +0205, +0039,    2,    2
"2019--P1Y", +0205, +0040,    2,    2
"2019--P1Y", +0205, +0041,    2,    2
"2019--P1Y", +0205, +0042,    2,    2
"2019--P1Y", +0205, +0043,    2,    2
"2019--P1Y", +0205, +0044,    2,    2
"2019--P1Y", +0205, +0045,    2,    2
"2019--P1Y", +0205, +0046,    2,    2
"2019--P1Y", +0205, +0047,    2,    2
"2019--P1Y", +0205, +0048,    2,    2
"2019--P1Y", +0205, +0049,    2,    2
"2019--P1Y", +0205, +0050,    2,    2
"2019--P1Y", +0205, +0051,    2,    2
"2019--P1Y", +0205, +0052,    2,    2
"2019--P1Y", +0205, +0053,    2,    2
"2019--P1Y", +0205, +0054,    2,    2
"2019--P1Y", +0205, +0055,    2,    2
"2019--P1Y", +0205, +0056,    2,    2
"2019--P1Y", +0205, +0057,    2,    2
"2019--P1Y", +0205, +0058,    2,    2
"2019--P1Y", +0205, +0059,    2,    2
"2019--P1Y", +0205, +0060,    2,    2
"2019--P1Y", +0205, +0061,    2,    2
"2019--P1Y", +0205, +0062,    2,    2
"2019--P1Y", +0205, +0063,    2,    2
"2019--P1Y", +0205, +0064,    2,    2
"2019--P1Y", +0205, +0065,    2,    2
"2019--P1Y", +0205, +0066,    2,    2
"2019--P1Y", +0205, +0067,    2,    2
"2019--P1Y", +0205, +0068,    2,    2
"2019--P1Y", +0205, +0069,    2,    2
"2019--P1Y", +0205, +0070,    2,    2
"2019--P1Y", +0205, +0071,    2,    2
"2019--P1Y", +0205, +0072,    2,    2
"2019--P1Y", +0205, +0073,    2,    2
"2019--P1Y", +0205, +0074,    2,    2
"2019--P1Y", +0205, +0075,    2,    2
"2019--P1Y", +0205, +0076,    2,    2
"2019--P1Y", +0205, +0077,    2,    2
"2019--P1Y", +0205, +0078,    2,    2
"2019--P1Y", +0205, +0079,    2,    2
"2019--P1Y", +0205, +0080,    2,    2
"2019--P1Y", +0205, +0081,    2,    2
"2019--P1Y", +0205, +0082,    2,    2
"2019--P1Y", +0205, +0083,    2,    2
"2019--P1Y", +0205, +0084,    2,    2
"2019--P1Y", +0205, +0085,    2,    2
"2019--P1Y", +0205, +0086,    2,    2
"2019--P1Y", +0205, +0087,    2,    2
"2019--P1Y", +0205, +0088,    2,    2
"2019--P1Y", +0205, +0089,    2,    2
"2019--P1Y", +0205, +0090,    2,    2
"2019--P1Y", +0205, +0091,    2,    2
"2019--P1Y", +0205, +0092,    2,    2
"2019--P1Y", +0205, +0093,    2,    2
"2019--P1Y", +0205, +0094,    2,    2
"2019--P1Y", +0205, +0095,    2,    2
"2019--P1Y", +0205, +0096,    2,    2
"2019--P1Y", +0205, +0097,    2,    2
"2019--P1Y", +0205, +0098,    2,    2
"2019--P1Y", +0205, +0099,    2,    2
"2019--P1Y", +0205, +0100,    2,    2
"2019--P1Y", +0205, +0101,    2,    2
"2019--P1Y", +0205, +0102,    2,    2
"2019--P1Y", +0205, +0103,    2,    2
"2019--P1Y", +0205, +0104,    2,    2
"2019--P1Y", +0205, +0105,    2,    2
"2019--P1Y", +0205, +0106,    2,    2
"2019--P1Y", +0205, +0107,    2,    2
"2019--P1Y", +0205, +0108,    2,    2
"2019--P1Y", +0205, +0109,    2,    2
"2019--P1Y", +0205, +0110,    2,    2
"2019--P1Y", +0205, +0111,    2,    2
"2019--P1Y", +0205, +0112,    2,    2
"2019--P1Y", +0205, +0113,    2,    2
"2019--P1Y", +0205, +0114,    2,    2
"2019--P1Y", +0205, +0115,    2,    2
"2019--P1Y", +0205, +0116,    2,    2
"2019--P1Y", +0205, +0117,    2,    2
"2019--P1Y", +0205, +0118,    2,    2
"2019--P1Y", +0205, +0119,    2,    2
"2019--P1Y", +0206, +0032,    2,    2
"2019--P1Y", +0206, +0033,    2,    2
"2019--P1Y", +0206, +0034,    2,    2
"2019--P1Y", +0206, +0035,    2,    2
"2019--P1Y", +0206, +0036,    2,    2
"2019--P1Y", +0206, +0037,    2,    2
"2019--P1Y", +0206, +0038,    2,    2
"2019--P1Y", +0206, +0039,    2,    2
"2019--P1Y", +0206, +0040,    2,    2
"2019--P1Y", +0206, +0041,    2,    2
"2019--P1Y", +0206, +0042,    2,    2
"2019--P1Y", +0206, +0043,    2,    2
"2019--P1Y", +0206, +0044,    2,    2
"2019--P1Y", +0206, +0045,    2,    2
"2019--P1Y", +0206, +0046,    2,    2
"2019--P1Y", +0206, +0047,    2,    2
"2019--P1Y", +0206, +0048,    2,    2
"2019--P1Y", +0206, +0049,    2,    2
"2019--P1Y", +0206, +0050,    2,    2
"2019--P1Y", +0206, +0051,    2,    2
"2019--P1Y", +0206, +0052,    2,    2
"2019--P1Y", +0206, +0053,    2,    2
"2019--P1Y", +0206, +0054,    2,    2
"2019--P1Y", +0206, +0055,    2,    2
"2019--P1Y", +0206, +0056,    2,    2
"2019--P1Y", +0206, +0057,    2,    2
"2019--P1Y", +0206, +0058,    2,    2
"2019--P1Y", +0206, +0059,    2,    2
"2019--P1Y", +0206, +0060,    2,    2
"2019--P1Y", +0206, +0061,    2,    2
"2019--P1Y", +0206, +0062,    2,    2
"2019--P1Y", +0206, +0063,    2,    2
"2019--P1Y", +0206, +0064,    2,    2
"2019--P1Y", +0206, +0065,    2,    2
"2019--P1Y", +0206, +0066,    2,    2
"2019--P1Y", +0206, +0067,    2,    2
"2019--P1Y", +0206, +0068,    2,    2
"2019--P1Y", +0206, +0069,    2,    2
"2019--P1Y", +0206, +0070,    2,    2
"2019--P1Y", +0206, +0071,    2,    2
"2019--P1Y", +0206, +0072,    2,    2
"2019--P1Y", +0206, +0073,    2,    2
"2019--P1Y", +0206, +0074,    2,    2
"2019--P1Y", +0206, +0075,    2,    2
"2019--P1Y", +0206, +0076,    2,    2
"2019--P1Y", +0206, +0077,    2,    2
"2019--P1Y", +0206, +0078,    2,    2
"2019--P1Y", +0206, +0079,    2,    2
"2019--P1Y", +0206, +0080,    2,    2
"2019--P1Y", +0206, +0081,    2,    2
"2019--P1Y", +0206, +0082,    2,    2
"2019--P1Y", +0206, +0083,    2,    2
"2019--P1Y", +0206, +0084,    2,    2
"2019--P1Y", +0206, +0085,    2,    2
"2019--P1Y", +0206, +0086,    2,    2
"2019--P1Y", +0206, +0087,    2,    2
"2019--P1Y", +0206, +0088,    2,    2
"2019--P1Y", +0206, +0089,    2,    2
"2019--P1Y", +0206, +0090,    2,    2
"2019--P1Y", +0206, +0091,    2,    2
"2019--P1Y", +0206, +0092,    2,    2
"2019--P1Y", +0206, +0093,    2,    2
"2019--P1Y", +0206, +0094,    2,    2
"2019--P1Y", +0206, +0095,    2,    2
"2019--P1Y", +0206, +0096,    2,    2
"2019--P1Y", +0206, +0097,    2,    2
"2019--P1Y", +0206, +0098,    2,    2
"2019--P1Y", +0206, +0099,    2,    2
"2019--P1Y", +0206, +0100,    2,    2
"2019--P1Y", +0206, +0101,    2,    2
"2019--P1Y", +0206, +0102,    2,    2
"2019--P1Y", +0206, +0103,    2,    2
"2019--P1Y", +0206, +0104,    2,    2
"2019--P1Y", +0206, +0105,    2,    2
"2019--P1Y", +0206, +0106,    2,    2
"2019--P1Y", +0206, +0107,    2,    2
"2019--P1Y", +0206, +0108,    2,    2
"2019--P1Y", +0206, +0109,    2,    2
"2019--P1Y", +0206, +0110,    2,    2
"2019--P1Y", +0206, +0111,    2,    2
"2019--P1Y", +0206, +0112,    2,    2
"2019--P1Y", +0206, +0113,    2,    2
"2019--P1Y", +0206, +0114,    2,    2
"2019--P1Y", +0206, +0115,    2,    2
"2019--P1Y", +0206, +0116,    2,    2
"2019--P1Y", +0206, +0117,    2,    2
"2019--P1Y", +0206, +0118,    2,    2
"2019--P1Y", +0206, +0119,    2,    2
"2019--P1Y", +0206, +0120,    2,    2
"2019--P1Y", +0207, +0032,    2,    2
"2019--P1Y", +0207, +0033,    2,    2
"2019--P1Y", +0207, +0034,    2,    2
"2019--P1Y", +0207, +0035,    2,    2
"2019--P1Y", +0207, +0036,    2,    2
"2019--P1Y", +0207, +0037,    2,    2
"2019--P1Y", +0207, +0038,    2,    2
"2019--P1Y", +0207, +0039,    2,    2
"2019--P1Y", +0207, +0040,    2,    2
"2019--P1Y", +0207, +0041,    2,    2
"2019--P1Y", +0207, +0042,    2,    2
"2019--P1Y", +0207, +0043,    2,    2
"2019--P1Y", +0207, +0044,    2,    2
"2019--P1Y", +0207, +0045,    2,    2
"2019--P1Y", +0207, +0046,    2,    2
"2019--P1Y", +0207, +0047,    2,    2
"2019--P1Y", +0207, +0048,    2,    2
"2019--P1Y", +0207, +0049,    2,    2
"2019--P1Y", +0207, +0050,    2,    2
"2019--P1Y", +0207, +0051,    2,    2
"2019--P1Y", +0207, +0052,    2,    2
"2019--P1Y", +0207, +0053,    2,    2
"2019--P1Y", +0207, +0054,    2,    2
"2019--P1Y", +0207, +0055,    2,    2
"2019--P1Y", +0207, +0056,    2,    2
"2019--P1Y", +0207, +0057,    2,    2
"2019--P1Y", +0207, +0058,    2,    2
"2019--P1Y", +0207, +0059,    2,    2
"2019--P1Y", +0207, +0060,    2,    2
"2019--P1Y", +0207, +0061,    2,    2
"2019--P1Y", +0207, +0062,    2,    2
"2019--P1Y", +0207, +0063,    2,    2
"2019--P1Y", +0207, +0064,    2,    2
"2019--P1Y", +0207, +0065,    2,    2
"2019--P1Y", +0207, +0066,    2,    2
"2019--P1Y", +0207, +0067,    2,    2
"2019--P1Y", +0207, +0068,    2,    2
"2019--P1Y", +0207, +0069,    2,    2
"2019--P1Y", +0207, +0070,    2,    2
"2019--P1Y", +0207, +0071,    2,    2
"2019--P1Y", +0207, +0072,    2,    2
"2019--P1Y", +0207, +0073,    2,    2
"2019--P1Y", +0207, +0074,    2,    2
"2019--P1Y", +0207, +0075,    2,    2
"2019--P1Y", +0207, +0076,    2,    2
"2019--P1Y", +0207, +0077,    2,    2
"2019--P1Y", +0207, +0078,    2,    2
"2019--P1Y", +0207, +0079,    2,    2
"2019--P1Y", +0207, +0080,    2,    2
"2019--P1Y", +0207, +0081,    2,    2
"2019--P1Y", +0207, +0082,    2,    2
"2019--P1Y", +0207, +0083,    2,    2
"2019--P1Y", +0207, +0084,    2,    2
"2019--P1Y", +0207, +0085,    2,    2
"2019--P1Y", +0207, +0086,    2,    2
"2019--P1Y", +0207, +0087,    2,    2
"2019--P1Y", +0207, +0088,    2,    2
"2019--P1Y", +0207, +0089,    2,    2
"2019--P1Y", +0207, +0090,    2,    2
"2019--P1Y", +0207, +0091,    2,    2
"2019--P1Y", +0207, +0092,    2,    2
"2019--P1Y", +0207, +0093,    2,    2
"2019--P1Y", +0207, +0094,    2,    2
"2019--P1Y", +0207, +0095,    2,    2
"2019--P1Y", +0207, +0096,    2,    2
"2019--P1Y", +0207, +0097,    2,    2
"2019--P1Y", +0207, +0098,    2,    2
"2019--P1Y", +0207, +0099,    2,    2
"2019--P1Y", +0207, +0100,    2,    2
"2019--P1Y", +0207, +0101,    2,    2
"2019--P1Y", +0207, +0102,    2,    2
"2019--P1Y", +0207, +0103,    2,    2
"2019--P1Y", +0207, +0104,    2,    2
"2019--P1Y", +0207, +0105,    2,    2
"2019--P1Y", +0207, +0106,    2,    2
"2019--P1Y", +0207, +0107,    2,    2
"2019--P1Y", +0207, +0108,    2,    2
"2019--P1Y", +0207, +0109,    2,    2
"2019--P1Y", +0207, +0110,    2,    2
"2019--P1Y", +0207, +0111,    2,    2
"2019--P1Y", +0207, +0112,    2,    2
"2019--P1Y", +0207, +0113,    2,    2
"2019--P1Y", +0207, +0114,    2,    2
"2019--P1Y", +0207, +0115,    2,    2
"2019--P1Y", +0207, +0116,    2,    2
"2019--P1Y", +0207, +0117,    2,    2
"2019--P1Y", +0207, +0118,    2,    2
"2019--P1Y", +0207, +0119,    2,    2
"2019--P1Y", +0207, +0120,    2,    2
"2019--P1Y", +0208, +0032,    2,    2
"2019--P1Y", +0208, +0033,    2,    2
"2019--P1Y", +0208, +0034,    2,    2
"2019--P1Y", +0208, +0035,    2,    2
"2019--P1Y", +0208, +0036,    2,    2
"2019--P1Y", +0208, +0037,    2,    2
"2019--P1Y", +0208, +0038,    2,    2
"2019--P1Y", +0208, +0039,    2,    2
"2019--P1Y", +0208, +0040,    2,    2
"2019--P1Y", +0208, +0041,    2,    2
"2019--P1Y", +0208, +0042,    2,    2
"2019--P1Y", +0208, +0043,    2,    2
"2019--P1Y", +0208, +0044,    2,    2
"2019--P1Y", +0208, +0045,    2,    2
"2019--P1Y", +0208, +0046,    2,    2
"2019--P1Y", +0208, +0047,    2,    2
"2019--P1Y", +0208, +0048,    2,    2
"2019--P1Y", +0208, +0049,    2,    2
"2019--P1Y", +0208, +0050,    2,    2
"2019--P1Y", +0208, +0051,    2,    2
"2019--P1Y", +0208, +0052,    2,    2
"2019--P1Y", +0208, +0053,    2,    2
"2019--P1Y", +0208, +0054,    2,    2
"2019--P1Y", +0208, +0055,    2,    2
"2019--P1Y", +0208, +0056,    2,    2
"2019--P1Y", +0208, +0057,    2,    2
"2019--P1Y", +0208, +0058,    2,    2
"2019--P1Y", +0208, +0059,    2,    2
"2019--P1Y", +0208, +0060,    2,    2
"2019--P1Y", +0208, +0061,    2,    2
"2019--P1Y", +0208, +0062,    2,    2
"2019--P1Y", +0208, +0063,    2,    2
"2019--P1Y", +0208, +0064,    2,    2
"2019--P1Y", +0208, +0065,    2,    2
"2019--P1Y", +0208, +0066,    2,    2
"2019--P1Y", +0208, +0067,    2,    2
"2019--P1Y", +0208, +0068,    2,    2
"2019--P1Y", +0208, +0069,    2,    2
"2019--P1Y", +0208, +0070,    2,    2
"2019--P1Y", +0208, +0071,    2,    2
"2019--P1Y", +0208, +0072,    2,    2
"2019--P1Y", +0208, +0073,    2,    2
"2019--P1Y", +0208, +0074,    2,    2
"2019--P1Y", +0208, +0075,    2,    2
"2019--P1Y", +0208, +0076,    2,    2
"2019--P1Y", +0208, +0077,    2,    2
"2019--P1Y", +0208, +0078,    2,    2
"2019--P1Y", +0208, +0079,    2,    2
"2019--P1Y", +0208, +0080,    2,    2
"2019--P1Y", +0208, +0081,    2,    2
"2019--P1Y", +0208, +0082,    2,    2
"2019--P1Y", +0208, +0083,    2,    2
"2019--P1Y", +0208, +0084,    2,    2
"2019--P1Y", +0208, +0085,    2,    2
"2019--P1Y", +0208, +0086,    2,    2
"2019--P1Y", +0208, +0087,    2,    2
"2019--P1Y", +0208, +0088,    2,    2
"2019--P1Y", +0208, +0089,    2,    2
"2019--P1Y", +0208, +0090,    2,    2
"2019--P1Y", +0208, +0091,    2,    2
"2019--P1Y", +0208, +0092,    2,    2
"2019--P1Y", +0208, +0093,    2,    2
"2019--P1Y", +0208, +0094,    2,    2
"2019--P1Y", +0208, +0095,    2,    2
"2019--P1Y", +0208, +0096,    2,    2
"2019--P1Y", +0208, +0097,    2,    2
"2019--P1Y", +0208, +0098,    2,    2
"2019--P1Y", +0208, +0099,    2,    2
"2019--P1Y", +0208, +0100,    2,    2
"2019--P1Y", +0208, +0101,    2,    2
"2019--P1Y", +0208, +0102,    2,    2
"2019--P1Y", +0208, +0103,    2,    2
"2019--P1Y", +0208, +0104,    2,    2
"2019--P1Y", +0208, +0105,    2,    2
"2019--P1Y", +0208, +0106,    2,    2
"2019--P1Y", +0208, +0107,    2,    2
"2019--P1Y", +0208, +0108,    2,    2
"2019--P1Y", +0208, +0109,    2,    2
"2019--P1Y", +0208, +0110,    2,    2
"2019--P1Y", +0208, +0111,    2,    2
"2019--P1Y", +0208, +0112,    2,    2
"2019--P1Y", +0208, +0113,    2,    2
"2019--P1Y", +0208, +0114,    2,    2
"2019--P1Y", +0208, +0115,    2,    2
"2019--P1Y", +0208, +0116,    2,    2
"2019--P1Y", +0208, +0117,    2,    2
"2019--P1Y", +0208, +0118,    2,    2
"2019--P1Y", +0208, +0119,    2,    2
"2019--P1Y", +0209, +0032,    2,    2
"2019--P1Y", +0209, +0033,    2,    2
"2019--P1Y", +0209, +0034,    2,    2
"2019--P1Y", +0209, +0035,    2,    2
"2019--P1Y", +0209, +0036,    2,    2
"2019--P1Y", +0209, +0037,    2,    2
"2019--P1Y", +0209, +0038,    2,    2
"2019--P1Y", +0209, +0039,    2,    2
"2019--P1Y", +0209, +0040,    2,    2
"2019--P1Y", +0209, +0041,    2,    2
"2019--P1Y", +0209, +0042,    2,    2
"2019--P1Y", +0209, +0043,    2,    2
"2019--P1Y", +0209, +0044,    2,    2
"2019--P1Y", +0209, +0045,    2,    2
"2019--P1Y", +0209, +0046,    2,    2
"2019--P1Y", +0209, +0047,    2,    2
"2019--P1Y", +0209, +0048,    2,    2
"2019--P1Y", +0209, +0049,    2,    2
"2019--P1Y", +0209, +0050,    2,    2
"2019--P1Y", +0209, +0051,    2,    2
"2019--P1Y", +0209, +0052,    2,    2
"2019--P1Y", +0209, +0053,    2,    2
"2019--P1Y", +0209, +0054,    2,    2
"2019--P1Y", +0209, +0055,    2,    2
"2019--P1Y", +0209, +0056,    2,    2
"2019--P1Y", +0209, +0057,    2,    2
"2019--P1Y", +0209, +0058,    2,    2
"2019--P1Y", +0209, +0059,    2,    2
"2019--P1Y", +0209, +0060,    2,    2
"2019--P1Y", +0209, +0061,    2,    2
"2019--P1Y", +0209, +0062,    2,    2
"2019--P1Y", +0209, +0063,    2,    2
"2019--P1Y", +0209, +0064,    2,    2
"2019--P1Y", +0209, +0065,    2,    2
"2019--P1Y", +0209, +0066,    2,    2
"2019--P1Y", +0209, +0067,    2,    2
"2019--P1Y", +0209, +0068,    2,    2
"2019--P1Y", +0209, +0069,    2,    2
"2019--P1Y", +0209, +0070,    2,    2
"2019--P1Y", +0209, +0071,    2,    2
"2019--P1Y", +0209, +0072,    2,    2
"2019--P1Y", +0209, +0073,    2,    2
"2019--P1Y", +0209, +0074,    2,    2
"2019--P1Y", +0209, +0075,    2,    2
"2019--P1Y", +0209, +0076,    2,    2
"2019--P1Y", +0209, +0077,    2,    2
"2019--P1Y", +0209, +0078,    2,    2
"2019--P1Y", +0209, +0079,    2,    2
"2019--P1Y", +0209, +0080,    2,    2
"2019--P1Y", +0209, +0081,    2,    2
"2019--P1Y", +0209, +0082,    2,    2
"2019--P1Y", +0209, +0083,    2,    2
"2019--P1Y", +0209, +0084,    2,    2
"2019--P1Y", +0209, +0085,    2,    2
"2019--P1Y", +0209, +0086,    2,    2
"2019--P1Y", +0209, +0087,    2,    2
"2019--P1Y", +0209, +0088,    2,    2
"2019--P1Y", +0209, +0089,    2,    2
"2019--P1Y", +0209, +0090,    2,    2
"2019--P1Y", +0209, +0091,    2,    2
"2019--P1Y", +0209, +0092,    2,    2
"2019--P1Y", +0209, +0093,    2,    2
"2019--P1Y", +0209, +0094,    2,    2
"2019--P1Y", +0209, +0095,    2,    2
"2019--P1Y", +0209, +0096,    2,    2
"2019--P1Y", +0209, +0097,    2,    2
"2019--P1Y", +0209, +0098,    2,    2
"2019--P1Y", +0209, +0099,    2,    2
"2019--P1Y", +0209, +0100,    2,    2
"2019--P1Y", +0209, +0101,    2,    2
"2019--P1Y", +0209, +0102,    2,    2
"2019--P1Y", +0209, +0103,    2,    2
"2019--P1Y", +0209, +0104,    2,    2
"2019--P1Y", +0209, +0105,    2,    2
"2019--P1Y", +0209, +0106,    2,    2
"2019--P1Y", +0209, +0107,    2,    2
"2019--P1Y", +0209, +0108,    2,    2
"2019--P1Y", +0209, +0109,    2,    2
"2019--P1Y", +0209, +0110,    2,    2
"2019--P1Y", +0209, +0111,    2,    2
"2019--P1Y", +0209, +0112,    2,    2
"2019--P1Y", +0209, +0113,    2,    2
"2019--P1Y", +0209, +0114,    2,    2
"2019--P1Y", +0209, +0115,    2,    2
"2019--P1Y", +0209, +0116,    2,    2
"2019--P1Y", +0209, +0117,    2,    2
"2019--P1Y", +0209, +0118,    2,    2
"2019--P1Y", +0209, +0119,    2,    2
"2019--P1Y", +0210, +0033,    2,    2
"2019--P1Y", +0210, +0034,    2,    2
"2019--P1Y", +0210, +0035,    2,    2
"2019--P1Y", +0210, +0036,    2,    2
"2019--P1Y", +0210, +0037,    2,    2
"2019--P1Y", +0210, +0038,    2,    2
"2019--P1Y", +0210, +0039,    2,    2
"2019--P1Y", +0210, +0040,    2,    2
"2019--P1Y", +0210, +0041,    2,    2
"2019--P1Y", +0210, +0042,    2,    2
"2019--P1Y", +0210, +0043,    2,    2
"2019--P1Y", +0210, +0044,    2,    2
"2019--P1Y", +0210, +0045,    2,    2
"2019--P1Y", +0210, +0046,    2,    2
"2019--P1Y", +0210, +0047,    2,    2
"2019--P1Y", +0210, +0048,    2,    2
"2019--P1Y", +0210, +0049,    2,    2
"2019--P1Y", +0210, +0050,    2,    2
"2019--P1Y", +0210, +0051,    2,    2
"2019--P1Y", +0210, +0052,    2,    2
"2019--P1Y", +0210, +0053,    2,    2
"2019--P1Y", +0210, +0054,    2,    2
"2019--P1Y", +0210, +0055,    2,    2
"2019--P1Y", +0210, +0056,    2,    2
"2019--P1Y", +0210, +0057,    2,    2
"2019--P1Y", +0210, +0058,    2,    2
"2019--P1Y", +0210, +0059,    2,    2
"2019--P1Y", +0210, +0060,    2,    2
"2019--P1Y", +0210, +0061,    2,    2
"2019--P1Y", +0210, +0062,    2,    2
"2019--P1Y", +0210, +0063,    2,    2
"2019--P1Y", +0210, +0064,    2,    2
"2019--P1Y", +0210, +0065,    2,    2
"2019--P1Y", +0210, +0066,    2,    2
"2019--P1Y", +0210, +0067,    2,    2
"2019--P1Y", +0210, +0068,    2,    2
"2019--P1Y", +0210, +0069,    2,    2
"2019--P1Y", +0210, +0070,    2,    2
"2019--P1Y", +0210, +0071,    2,    2
"2019--P1Y", +0210, +0072,    2,    2
"2019--P1Y", +0210, +0073,    2,    2
"2019--P1Y", +0210, +0074,    2,    2
"2019--P1Y", +0210, +0075,    2,    2
"2019--P1Y", +0210, +0076,    2,    2
"2019--P1Y", +0210, +0077,    2,    2
"2019--P1Y", +0210, +0078,    2,    2
"2019--P1Y", +0210, +0079,    2,    2
"2019--P1Y", +0210, +0080,    2,    2
"2019--P1Y", +0210, +0081,    2,    2
"2019--P1Y", +0210, +0082,    2,    2
"2019--P1Y", +0210, +0083,    2,    2
"2019--P1Y", +0210, +0084,    2,    2
"2019--P1Y", +0210, +0085,    2,    2
"2019--P1Y", +0210, +0086,    2,    2
"2019--P1Y", +0210, +0087,    2,    2
"2019--P1Y", +0210, +0088,    2,    2
"2019--P1Y", +0210, +0089,    2,    2
"2019--P1Y", +0210, +0090,    2,    2
"2019--P1Y", +0210, +0091,    2,    2
"2019--P1Y", +0210, +0092,    2,    2
"2019--P1Y", +0210, +0093,    2,    2
"2019--P1Y", +0210, +0094,    2,    2
"2019--P1Y", +0210, +0095,    2,    2
"2019--P1Y", +0210, +0096,    2,    2
"2019--P1Y", +0210, +0097,    2,    2
"2019--P1Y", +0210, +0098,    2,    2
"2019--P1Y", +0210, +0099,    2,    2
"2019--P1Y", +0210, +0100,    2,    2
"2019--P1Y", +0210, +0101,    2,    2
"2019--P1Y", +0210, +0102,    2,    2
"2019--P1Y", +0210, +0103,    2,    2
"2019--P1Y", +0210, +0104,    2,    2
"2019--P1Y", +0210, +0105,    2,    2
"2019--P1Y", +0210, +0106,    2,    2
"2019--P1Y", +0210, +0107,    2,    2
"2019--P1Y", +0210, +0108,    2,    2
"2019--P1Y", +0210, +0109,    2,    2
"2019--P1Y", +0210, +0110,    2,    2
"2019--P1Y", +0210, +0111,    2,    2
"2019--P1Y", +0210, +0112,    2,    2
"2019--P1Y", +0210, +0113,    2,    2
"2019--P1Y", +0210, +0114,    2,    2
"2019--P1Y", +0210, +0115,    2,    2
"2019--P1Y", +0210, +0116,    2,    2
"2019--P1Y", +0210, +0117,    2,    2
"2019--P1Y", +0210, +0118,    2,    2
"2019--P1Y", +0211, +0033,    2,    2
"2019--P1Y", +0211, +0034,    2,    2
"2019--P1Y", +0211, +0035,    2,    2
"2019--P1Y", +0211, +0036,    2,    2
"2019--P1Y", +0211, +0037,    2,    2
"2019--P1Y", +0211, +0038,    2,    2
"2019--P1Y", +0211, +0039,    2,    2
"2019--P1Y", +0211, +0040,    2,    2
"2019--P1Y", +0211, +0041,    2,    2
"2019--P1Y", +0211, +0042,    2,    2
"2019--P1Y", +0211, +0043,    2,    2
"2019--P1Y", +0211, +0044,    2,    2
"2019--P1Y", +0211, +0045,    2,    2
"2019--P1Y", +0211, +0046,    2,    2
"2019--P1Y", +0211, +0047,    2,    2
"2019--P1Y", +0211, +0048,    2,    2
"2019--P1Y", +0211, +0049,    2,    2
"2019--P1Y", +0211, +0050,    2,    2
"2019--P1Y", +0211, +0051,    2,    2
"2019--P1Y", +0211, +0052,    2,    2
"2019--P1Y", +0211, +0053,    2,    2
"2019--P1Y", +0211, +0054,    2,    2
"2019--P1Y", +0211, +0055,    2,    2
"2019--P1Y", +0211, +0056,    2,    2
"2019--P1Y", +0211, +0057,    2,    2
"2019--P1Y", +0211, +0058,    2,    2
"2019--P1Y", +0211, +0059,    2,    2
"2019--P1Y", +0211, +0060,    2,    2
"2019--P1Y", +0211, +0061,    2,    2
"2019--P1Y", +0211, +0062,    2,    2
"2019--P1Y", +0211, +0063,    2,    2
"2019--P1Y", +0211, +0064,    2,    2
"2019--P1Y", +0211, +0065,    2,    2
"2019--P1Y", +0211, +0066,    2,    2
"2019--P1Y", +0211, +0067,    2,    2
"2019--P1Y", +0211, +0068,    2,    2
"2019--P1Y", +0211, +0069,    2,    2
"2019--P1Y", +0211, +0070,    2,    2
"2019--P1Y", +0211, +0071,    2,    2
"2019--P1Y", +0211, +0072,    2,    2
"2019--P1Y", +0211, +0073,    2,    2
"2019--P1Y", +0211, +0074,    2,    2
"2019--P1Y", +0211, +0075,    2,    2
"2019--P1Y", +0211, +0076,    2,    2
"2019--P1Y", +0211, +0077,    2,    2
"2019--P1Y", +0211, +0078,    2,    2
"2019--P1Y", +0211, +0079,    2,    2
"2019--P1Y", +0211, +0080,    2,    2
"2019--P1Y", +0211, +0081,    2,    2
"2019--P1Y", +0211, +0082,    2,    2
"2019--P1Y", +0211, +0083,    2,    2
"2019--P1Y", +0211, +0084,    2,    2
"2019--P1Y", +0211, +0085,    2,    2
"2019--P1Y", +0211, +0086,    2,    2
"2019--P1Y", +0211, +0087,    2,    2
"2019--P1Y", +0211, +0088,    2,    2
"2019--P1Y", +0211, +0089,    2,    2
"2019--P1Y", +0211, +0090,    2,    2
"2019--P1Y", +0211, +0091,    2,    2
"2019--P1Y", +0211, +0092,    2,    2
"2019--P1Y", +0211, +0093,    2,    2
"2019--P1Y", +0211, +0094,    2,    2
"2019--P1Y", +0211, +0095,    2,    2
"2019--P1Y", +0211, +0096,    2,    2
"2019--P1Y", +0211, +0097,    2,    2
"2019--P1Y", +0211, +0098,    2,    2
"2019--P1Y", +0211, +0099,    2,    2
"2019--P1Y", +0211, +0100,    2,    2
"2019--P1Y", +0211, +0101,    2,    2
